is_weekend,is_peak_hour,is_late_night,is_offpeak,is_ramadan,is_uae_public_holiday,is_suhoor_window,is_iftar_window,event_demand_multiplier,temperature_c,humidity_pct,is_rain,is_sandstorm,weather_demand_factor,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,is_airport_ride,is_intrazone_trip,pickup_density_score,dropoff_density_score,route_direct_distance_km,route_distance_km,route_efficiency_ratio,route_bearing_deg,salik_gates,is_hala_product,is_careem_plus,demand_index,traffic_index,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,rain_x_peak,storm_x_peak,ramadan_x_hour,event_x_peak,airport_x_peak,route_mid_lat,route_mid_lon,lat_delta,lon_delta,bearing_sin,bearing_cos,distance_gap_km,traffic_x_peak,distance_x_traffic,efficiency_x_traffic,product_type_Comfort,product_type_Eco Friendly,product_type_Electric,product_type_Executive,product_type_Hala Kids,product_type_Hala MAX,product_type_Hala Taxi,product_type_Kids,product_type_MAX,product_type_Premier,payment_method_Careem Pay,payment_method_Careem Plus,payment_method_Cash,payment_method_Credit Card,event_type_Art/Culture,event_type_Cultural Event,event_type_Food Festival,event_type_National Holiday,event_type_New Year Event,event_type_Religious Holiday,event_type_Shopping Festival,event_type_Sports Event,event_type_Tech Conference,event_type_Trade Show
0,1,0,0,0,0,0,0,1.0,29.0,56.5,0,0,1.0,25.277769,55.376434,25.194,55.274192,0,0,0.92,1.3,13.88,18.08,1.303,227.85,1,1,0,1.086,1.135,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,25.235884499999997,55.325313,-0.0837690000000002,-0.10224200000000394,-0.741390500931742,-0.6710738596668631,4.1999999999999975,1.135,20.520799999999998,1.478905,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1.0,28.3,51.7,0,0,1.0,25.180057,55.274624,25.345336,55.422791,0,0,1.25,0.95,23.66,30.52,1.29,39.0,2,1,0,1.104,0.882,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,6.123233995736766e-17,0,0,22,0,0,25.2626965,55.3487075,0.16527899999999818,0.14816699999999372,0.6293203910498374,0.7771459614569709,6.859999999999999,0.0,26.91864,1.13778,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.035,24.8,65.1,0,0,1.0,25.039923,55.250142,25.114726,55.125995,0,0,0.9,1.2,15.02,18.32,1.22,303.66,0,1,0,0.978,0.967,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.077324500000003,55.1880685,0.07480299999999929,-0.12414699999999357,-0.8323412738406631,0.5542634787366946,3.3000000000000007,0.0,17.71544,1.17974,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,1.14,23.1,67.5,0,0,1.0,25.338978,55.420906,25.104547,55.252814,0,0,0.95,1.05,31.07,43.01,1.384,213.01,3,0,0,1.137,0.975,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.2217625,55.33686,-0.23443100000000072,-0.16809200000000146,-0.5447854023464592,-0.8385754977282645,11.939999999999998,0.0,41.934749999999994,1.3494,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,1.263,20.7,67.3,0,0,1.0,25.255685,55.369189,25.216811,55.431666,1,0,1.1,1.0,7.63,11.5,1.507,124.51,0,0,0,1.458,1.144,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.236248,55.4004275,-0.03887399999999985,0.062477000000001226,0.8240273195329761,-0.5665500654516761,3.87,0.0,13.155999999999999,1.7240079999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1.0,19.2,70.5,0,0,1.0,25.040617,55.238835,25.111462,55.129926,0,0,0.9,1.2,13.5,17.92,1.327,305.71,0,1,0,0.9,0.792,-0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.0760395,55.1843805,0.07084499999999849,-0.10890900000000414,-0.8119816673689919,0.5836829377810111,4.420000000000002,0.0,14.192640000000003,1.050984,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,32.5,57.7,0,0,1.0,25.179944,55.265513,25.224581,55.435904,0,0,1.25,1.0,17.85,25.0,1.401,73.82,1,1,1,1.312,0.963,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0,0,25.2022625,55.350708499999996,0.04463700000000159,0.17039100000000218,0.9603910134382122,0.27865588331690333,7.149999999999999,0.0,24.075,1.349163,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.263,24.3,64.3,0,0,1.0,25.217452,55.285045,25.192065,55.280893,0,0,1.35,1.3,2.85,3.73,1.306,188.42,0,0,1,1.704,0.866,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.2047585,55.282968999999994,-0.025387000000002047,-0.004151999999997713,-0.14642834084369336,-0.9892212800975134,0.8799999999999999,0.0,3.23018,1.1309960000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1.0,40.8,53.1,0,0,1.0,25.078742,55.140718,25.201431,55.281393,0,0,1.25,1.3,19.66,21.18,1.077,46.04,2,0,0,1.475,1.137,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,1,0,25.1400865,55.2110555,0.12268900000000116,0.14067500000000166,0.7198245880301588,0.6941560072975038,1.5199999999999996,1.137,24.08166,1.2245489999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.02,23.8,69.0,0,0,1.0,25.212818,55.440844,25.04985,55.241029,0,0,1.0,0.9,27.07,35.9,1.326,228.03,2,1,0,0.938,0.842,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.131334,55.3409365,-0.16296799999999934,-0.19981500000000096,-0.7434950795589061,-0.66874140493295,8.829999999999998,0.0,30.2278,1.116492,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,21.5,57.5,0,0,1.0,25.122012,55.142928,25.08332,55.141595,0,0,1.2,1.25,4.3,8.79,2.042,181.79,0,1,0,1.26,0.939,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.102666,55.142261500000004,-0.03869200000000106,-0.0013329999999953657,-0.03123631179686379,-0.9995120273540129,4.489999999999999,0.0,8.253809999999998,1.9174379999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.045,34.0,57.4,0,0,1.0,25.085316,55.144932,25.142001,55.226945,0,0,1.25,0.9,10.39,13.87,1.336,52.63,1,1,0,1.541,1.13,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.1136585,55.1859385,0.05668500000000165,0.08201300000000344,0.7947325328702571,0.6069598019618974,3.4799999999999986,1.13,15.673099999999998,1.50968,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,1,0,0,0,1.025,25.7,58.8,0,0,1.0,25.08032,55.142793,25.270865,55.330984,0,0,1.25,1.05,28.42,32.58,1.146,41.75,3,1,0,1.524,1.226,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,19,1,0,25.1755925,55.2368885,0.1905450000000002,0.18819100000000333,0.6658816660008342,0.7460573750616996,4.159999999999997,1.226,39.943079999999995,1.404996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,1.0,26.5,51.0,0,0,1.0,25.09206,55.255434,25.195404,55.275594,0,0,1.05,1.3,11.67,15.69,1.345,10.01,1,1,0,1.058,0.869,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,10,0,0,25.143732,55.265513999999996,0.10334399999999988,0.02015999999999707,0.17382005639913703,0.9847774306884783,4.02,0.0,13.63461,1.1688049999999999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,23.6,70.2,0,0,1.0,25.212971,55.286852,25.153541,55.221608,0,0,1.3,1.15,9.32,11.66,1.252,224.83,1,0,0,1.3,0.853,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.183256,55.25423000000001,-0.059429999999998984,-0.06524399999999986,-0.7050056437257369,-0.7092016936773765,2.34,0.0,9.94598,1.067956,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,28.1,52.0,0,0,1.0,25.260523,55.359967,25.268919,55.32163,1,0,1.1,1.05,3.97,7.2,1.814,283.62,0,1,0,1.298,1.248,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,1,1,25.264721,55.3407985,0.00839600000000118,-0.03833699999999851,-0.9718788612832885,0.235481377163245,3.23,1.248,8.9856,2.263872,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,37.9,73.6,0,0,1.0,25.218499,55.430909,25.253564,55.369337,1,0,1.0,1.1,7.32,11.84,1.618,302.21,0,0,0,1.18,1.235,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,25.236031500000003,55.400123,0.03506499999999946,-0.061571999999998184,-0.8461001487845455,0.533023956522378,4.52,1.235,14.6224,1.9982300000000004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.08,22.8,56.7,0,0,1.0,25.093593,55.176849,25.151524,55.22661,0,0,1.05,0.9,8.16,13.35,1.636,37.86,0,0,0,1.338,1.189,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.122558499999997,55.2017295,0.057930999999999955,0.04976100000000372,0.6137341658319021,0.7895127444763759,5.1899999999999995,1.189,15.87315,1.945204,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,37.9,66.4,0,0,1.0,25.209091,55.276731,25.196079,55.274448,0,1,1.3,1.3,1.46,3.33,2.274,189.02,0,1,0,1.3,0.92,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,25.202585,55.275589499999995,-0.013011999999999802,-0.0022829999999984807,-0.15677922377323603,-0.9876336744932614,1.87,0.0,3.0636,2.09208,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.15,29.7,45.0,0,0,1.0,25.284327,55.37461,25.252437,55.301281,0,0,0.92,1.05,8.18,11.81,1.444,244.33,2,1,0,1.111,0.894,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.268382000000003,55.337945500000004,-0.03189000000000064,-0.07332899999999398,-0.9013039611597458,-0.4331872223389693,3.630000000000001,0.0,10.55814,1.290936,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1.0,24.1,57.4,0,0,1.0,25.217604,55.43363,25.223782,55.290958,0,0,1.0,1.3,14.37,21.2,1.475,272.77,1,0,0,0.96,0.832,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,14,0,0,25.220693,55.362294000000006,0.0061779999999984625,-0.14267199999999747,-0.998831578105735,0.048326789452716006,6.83,0.0,17.638399999999997,1.2272,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,33.8,58.7,0,0,1.0,25.076095,55.144124,25.183112,55.21469,0,0,1.05,1.15,13.86,16.49,1.19,30.82,0,0,0,1.05,0.851,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.1296035,55.179407,0.10701700000000258,0.07056599999999946,0.5123426672359283,0.8587811079253984,2.629999999999999,0.0,14.032989999999998,1.0126899999999999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1.25,35.2,64.9,0,0,1.0,25.174632,55.264961,25.182565,55.357706,0,0,1.25,0.95,9.37,16.32,1.741,84.58,0,1,0,1.562,0.926,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,0,0,25.1785985,55.3113335,0.0079330000000013,0.09274500000000074,0.9955290539522262,0.09445582426184963,6.950000000000001,0.0,15.11232,1.6121660000000002,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1.0,33.2,58.0,0,0,1.0,25.088844,55.139236,25.041487,55.246496,0,0,1.25,0.9,12.02,20.29,1.688,115.96,0,0,0,1.25,0.907,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,25.0651655,55.192865999999995,-0.04735700000000165,0.10726000000000369,0.8990998680379458,-0.4377435633954524,8.27,0.0,18.40303,1.531016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,21.0,56.3,0,0,1.0,25.225361,55.269819,25.184564,55.282983,0,0,1.15,1.25,4.73,8.9,1.882,163.72,1,0,0,1.208,0.973,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.2049625,55.276401,-0.04079699999999775,0.013164000000003284,0.2803316565779376,-0.9599032046619437,4.17,0.0,8.6597,1.8311859999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,33.5,67.0,0,0,1.0,25.085334,55.141335,25.096238,55.185562,0,0,1.25,1.05,4.62,7.68,1.663,74.76,0,1,0,1.25,0.895,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,25.090786,55.1634485,0.010904000000000025,0.04422699999999935,0.9648332167413068,0.26286282329881194,3.0599999999999996,0.0,6.8736,1.488385,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,26.0,56.4,0,0,1.0,25.277456,55.330789,25.286252,55.383759,0,0,1.05,0.92,5.41,7.24,1.337,79.58,0,0,0,1.102,0.913,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.281854000000003,55.357274000000004,0.008796000000000248,0.052969999999994855,0.9835083978231153,0.18086246545762014,1.83,0.0,6.61012,1.220681,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,37.4,46.8,0,0,1.0,25.087254,55.186017,25.237557,55.293652,0,0,1.05,1.05,19.92,24.3,1.22,32.93,1,0,0,1.239,1.054,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,25.1624055,55.2398345,0.1503029999999974,0.10763500000000192,0.5436139994064433,0.8393353439772041,4.379999999999999,1.054,25.6122,1.2858800000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.263,21.4,63.2,0,0,1.0,25.241596,55.299387,25.218237,55.433025,0,0,1.05,1.0,13.69,19.63,1.434,100.91,1,1,0,1.326,0.866,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.2299165,55.366206000000005,-0.023359000000002794,0.1336379999999977,0.9819256943597179,-0.18926682423548474,5.9399999999999995,0.0,16.999579999999998,1.241844,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1.0,21.0,66.1,0,0,1.0,25.213034,55.276881,25.119762,55.125564,0,0,1.35,1.2,18.42,23.35,1.267,235.78,2,1,0,1.593,1.171,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.166398,55.2012225,-0.09327199999999891,-0.15131700000000592,-0.8268843197776315,-0.5623720491861981,4.93,1.171,27.342850000000002,1.483657,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,35.0,57.1,0,0,1.0,25.209543,55.273875,25.177792,55.228845,0,0,1.35,1.15,5.74,11.45,1.994,232.08,1,1,0,1.35,0.959,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,25.1936675,55.25136,-0.03175099999999986,-0.04502999999999702,-0.7888696107795342,-0.6145606049760644,5.709999999999999,0.0,10.98055,1.912246,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.14,21.1,69.6,0,0,1.0,25.213627,55.28045,25.191012,55.277367,0,1,1.3,1.3,2.53,3.69,1.455,187.03,0,1,0,1.556,0.984,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.2023195,55.2789085,-0.022614999999998275,-0.0030830000000037217,-0.12238902262553937,-0.9924822049491695,1.1600000000000001,0.0,3.63096,1.43172,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,1.35,20.4,73.2,0,0,1.0,25.269154,55.325364,25.256955,55.365796,1,0,1.05,1.1,4.29,6.73,1.571,108.44,0,1,0,1.488,1.093,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.263054500000003,55.34558,-0.01219899999999896,0.04043200000000269,0.9486554158280576,-0.31631140039539396,2.4400000000000004,0.0,7.3558900000000005,1.7171029999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,1.0,19.1,70.9,0,0,1.0,25.085211,55.147001,25.112547,55.130406,0,0,1.25,1.2,3.47,8.34,2.404,331.2,0,1,0,1.15,0.922,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.098879,55.138703500000005,0.02733599999999825,-0.016595000000002358,-0.4817536741017153,0.8763066800438636,4.869999999999999,0.0,7.6894800000000005,2.216488,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,1.0,29.9,66.7,0,0,1.0,25.084229,55.137603,25.248011,55.361951,1,0,1.25,1.1,29.01,35.92,1.238,51.06,3,0,0,1.322,0.911,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,2,0,0,25.16612,55.249776999999995,0.1637820000000012,0.2243479999999991,0.7778045579910298,0.6285062207873353,6.91,0.0,32.72312,1.127818,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.263,20.4,70.5,0,0,1.0,25.26315,55.363279,25.172386,55.271316,1,0,1.1,1.25,13.69,19.79,1.445,222.53,1,0,0,1.639,1.29,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,1,1,25.217768,55.317297499999995,-0.09076400000000007,-0.0919629999999998,-0.6759761525004077,-0.7369234975563919,6.1,1.29,25.5291,1.8640500000000002,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,1,0,0,1.3,32.4,55.6,0,0,1.0,25.19631,55.276476,25.041443,55.250418,0,0,1.3,0.9,17.42,23.51,1.349,188.67,1,0,0,1.994,1.095,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,25.1188765,55.263447,-0.15486699999999942,-0.026057999999999026,-0.150743225347543,-0.9885729512847394,6.09,1.095,25.743450000000003,1.477155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1.0,28.0,44.5,0,0,1.0,25.25004,55.301003,25.088087,55.188872,0,0,1.05,1.05,21.25,25.47,1.198,212.1,1,1,0,1.05,0.822,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.1690635,55.244937500000006,-0.1619529999999969,-0.11213099999999798,-0.5313985795180826,-0.8471219213821374,4.219999999999999,0.0,20.936339999999998,0.9847559999999999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,36.2,58.5,0,0,1.0,25.348096,55.420867,25.189422,55.271139,0,0,0.95,1.25,23.19,29.04,1.252,220.51,2,0,0,1.121,1.119,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,25.268759000000003,55.346002999999996,-0.15867400000000131,-0.1497280000000032,-0.6495807543153655,-0.7602926039513213,5.849999999999998,1.119,32.49576,1.400988,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1.0,34.7,58.6,0,0,1.0,25.188462,55.354375,25.180404,55.267245,0,0,0.95,1.25,8.81,11.55,1.31,264.18,0,1,0,1.177,1.248,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,1,0,25.184433,55.310810000000004,-0.008058000000001897,-0.08712999999999482,-0.9948453729155919,-0.10140356989986506,2.74,1.248,14.4144,1.63488,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.14,23.7,61.0,0,0,1.0,25.047167,55.251289,25.17297,55.217702,0,0,0.88,1.15,14.39,23.38,1.625,346.42,1,0,1,1.003,0.877,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.1100685,55.2344955,0.12580299999999767,-0.03358699999999715,-0.23480282039058165,0.9720430214433043,8.989999999999998,0.0,20.50426,1.425125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,1.25,37.7,55.5,0,0,1.0,25.282673,55.374728,25.097661,55.249463,0,0,0.92,1.05,24.13,33.65,1.395,211.52,2,0,0,1.15,0.886,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,0,0,25.190167,55.3120955,-0.1850120000000004,-0.12526499999999885,-0.5227961604415268,-0.8524577260061623,9.52,0.0,29.8139,1.23597,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,1.035,23.0,73.8,1,0,1.4,24.938256,55.099711,25.19347,55.279674,0,0,0.85,1.3,33.67,43.29,1.285,32.53,2,1,0,1.453,1.203,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1,0,0,1,0,25.065863,55.1896925,0.2552140000000023,0.17996300000000076,0.5377411334031562,0.8431100007984065,9.619999999999997,1.203,52.077870000000004,1.545855,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1.0,37.5,52.0,0,0,1.0,25.252444,55.366998,25.18013,55.220883,1,0,1.1,1.15,16.75,22.33,1.333,241.35,2,1,0,1.1,0.954,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,0,0,25.216287,55.293940500000005,-0.07231400000000221,-0.14611500000000177,-0.8775649037187092,-0.47945786025590675,5.579999999999998,0.0,21.302819999999997,1.271682,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1.0,38.8,59.1,0,0,1.0,25.107896,55.185302,25.221919,55.43844,0,0,1.05,1.0,28.46,36.6,1.286,63.49,2,0,0,1.301,1.332,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,25.164907499999998,55.311871,0.11402299999999954,0.25313799999999986,0.894856471762251,0.44635400182502627,8.14,1.332,48.751200000000004,1.712952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,25.9,56.8,0,0,1.0,25.246505,55.299341,25.12244,55.127952,0,0,1.05,1.2,22.08,26.77,1.212,231.38,2,1,0,1.05,0.822,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.1844725,55.213646499999996,-0.1240649999999981,-0.1713889999999978,-0.78130264974832,-0.6241523608032369,4.690000000000001,0.0,22.004939999999998,0.9962639999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,21.2,69.9,0,0,1.0,25.096301,55.177273,25.183031,55.267926,0,0,1.05,1.25,13.28,17.86,1.345,43.4,1,1,1,1.239,1.105,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,1,0,25.139666,55.2225995,0.08672999999999931,0.0906530000000032,0.687087510804423,0.7265746709709759,4.58,1.105,19.7353,1.486225,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
